market_ids,clustering_ids,car_ids,firm_ids,region,shares,prices,hpwt,air,mpd,mpg,space,trend,demand_instruments0,demand_instruments1,demand_instruments2,demand_instruments3,demand_instruments4,demand_instruments5,demand_instruments6,demand_instruments7,supply_instruments0,supply_instruments1,supply_instruments2,supply_instruments3,supply_instruments4,supply_instruments5,supply_instruments6,supply_instruments7,supply_instruments8,supply_instruments9,supply_instruments10,supply_instruments11
1977,DTHL7177,1722,2,JP,0.00031819,6.929042904,0.39931301,0,2.167651633,2.3,1.0836,6,3,1.258565869,0,7.068429238,91,32.14520597,8,167.851633,3,-2.614005056,0,2.660049725,0.114415967,91,-96.3474287,8,57.32332905,26.90425099,18,2.167651633
1977,DTF10S77,1723,2,JP,0.000496804,6.021452145,0.383141762,0,2.733125972,2.9,0.948,6,3,1.274737117,0,6.502954899,91,32.14520597,8,167.851633,3,-2.572664519,0,2.428248111,0.248105575,91,-96.3474287,8,57.32332905,26.90425099,18,2.733125972
1977,DTG81077,1724,2,JP,0.000371485,9.074257426,0.458540313,0,1.602177294,1.7,1.1895,6,3,1.199338566,0,7.633903577,91,32.14520597,8,167.851633,3,-2.752307673,0,2.962330597,0.021171748,91,-96.3474287,8,57.32332905,26.90425099,18,1.602177294
1977,HDCIVI76,1725,3,JP,0.00194197,4.585808581,0.322981366,0,2.638880249,2.8,0.888,6,1,0.348182284,0,3.581337481,93,33.1319212,8,170.8674961,1,-1.055029133,0,1.335001067,0.042292912,93,-97.69425366,8,58.45166742,27.17544641,6,2.638880249
1977,HDACCO76,1728,3,JP,0.000999408,6.839933993,0.348182284,0,3.581337481,3.8,1.0432,6,1,0.322981366,0,2.638880249,93,33.1319212,8,170.8674961,1,-1.130160646,0,1.029619417,-0.118783536,93,-97.69425366,8,58.45166742,27.17544641,6,3.581337481
1977,FT12876,1729,17,EU,0.000220071,5.679867987,0.321243523,0,2.167651633,2.3,0.9796,6,2,0.756600676,0,3.487091757,92,32.72524065,8,171.4329705,2,-1.945968094,0,1.229640551,0.141488451,92,-96.79791954,8,58.75373823,26.97807829,12,2.167651633
1977,FT13175,1731,17,EU,0.000300355,7.531353135,0.362105263,0,1.79066874,1.9,1.118,6,2,0.715738936,0,3.86407465,92,32.72524065,8,171.4329705,2,-2.06570357,0,1.420695788,0.009336122,92,-96.79791954,8,58.75373823,26.97807829,12,1.79066874
1977,FTSPID75,1732,17,EU,0.00017013,10.09075908,0.394495413,0,1.696423017,1.8,1.0304,6,2,0.683348786,0,3.958320373,92,32.72524065,8,171.4329705,2,-2.151376131,0,1.474763009,0.090930421,92,-96.79791954,8,58.75373823,26.97807829,12,1.696423017
1977,MB23075,1736,9,EU,5.49E-05,21.26072607,0.384364821,0,1.602177294,1.7,1.337,6,4,1.289721064,3,7.068429238,90,32.12899897,5,168.4171073,4,-4.773697955,3,2.348036356,1.326301781,90,-94.14958236,5,57.9376233,25.48222571,24,1.602177294
1977,MB240D74,1737,9,EU,0.000138735,21.03960396,0.201298701,0,2.356143079,2.5,1.337,6,4,1.472787184,3,6.314463453,90,32.12899897,5,168.4171073,4,-4.12689568,3,1.962373875,1.326301781,90,-94.14958236,5,57.9376233,25.48222571,24,2.356143079
1977,MB300D75,1738,9,EU,0.000152821,27.37623762,0.227474151,1,2.167651633,2.3,1.337,6,4,1.446611734,2,6.502954899,90,32.12899897,5,168.4171073,4,-4.249142407,2,2.045755484,1.326301781,90,-94.14958236,5,57.9376233,25.48222571,24,2.167651633
1977,MB280E77,1739,9,EU,5.49E-05,28.24092409,0.402349486,1,1.319440124,1.4,1.3561,6,4,1.271736399,2,7.351166407,90,32.12899897,5,168.4171073,4,-4.819426878,2,2.54219237,1.312117146,90,-94.14958236,5,57.9376233,25.48222571,24,1.319440124
1977,MB450S74,1740,9,EU,8.66E-05,41.65181518,0.458598726,1,1.225194401,1.3,1.554,6,4,1.215487159,2,7.445412131,90,32.12899897,5,168.4171073,4,-4.950281391,2,2.616300342,1.175897827,90,-94.14958236,5,57.9376233,25.48222571,24,1.225194401
1977,PGSL5077,1742,14,EU,4.51E-05,12.14521452,0.291390728,0,2.638880249,2.8,1.1682,6,1,0.226837061,0,2.638880249,93,33.28485706,8,171.8099533,1,-1.483523313,0,1.029619417,0.188800523,93,-97.16282992,8,58.75704907,26.75469116,6,2.638880249
1977,PG504D77,1743,14,EU,6.46E-05,14.29042904,0.226837061,0,2.638880249,2.8,1.2078,6,1,0.291390728,0,2.638880249,93,33.28485706,8,171.8099533,1,-1.233090203,0,1.029619417,0.155464103,93,-97.16282992,8,58.75704907,26.75469116,6,2.638880249
1977,PSCOUP77,1744,12,EU,0.000179797,15.50330033,0.405290102,0,1.602177294,1.7,1.1457,6,1,0.678185745,0,1.413685848,93,32.719609,8,174.0718507,1,-0.388334068,0,0.405465108,0.078441426,93,-98.58795721,8,59.88019454,26.88449856,6,1.602177294
1977,PSCP9177,1745,12,EU,7.51E-05,24.74422442,0.678185745,0,1.413685848,1.5,1.0816,6,1,0.405290102,0,1.602177294,93,32.719609,8,174.0718507,1,-0.903152166,0,0.530628251,0.136015804,93,-98.58795721,8,59.88019454,26.88449856,6,1.413685848
1977,RNLECA77,1746,24,EU,0.000134263,5.51980198,0.337647721,0,2.356143079,2.5,0.852,6,1,0.338028169,0,2.07340591,93,33.12740896,8,172.6581649,1,-1.084626047,0,0.78845736,0.123102197,93,-97.70906522,8,59.11153981,27.13602234,6,2.356143079
1977,RNGTL77,1747,24,EU,2.04E-05,7.343234323,0.338028169,0,2.07340591,2.2,1.131,6,1,0.337647721,0,2.356143079,93,33.12740896,8,172.6581649,1,-1.085752173,0,0.916290732,-0.160168752,93,-97.70906522,8,59.11153981,27.13602234,6,2.07340591
1977,SA99GL76,1748,11,EU,2.42E-05,11.38283828,0.393258427,0,1.696423017,1.8,1.1591,6,0,0,0,0,94,33.40982643,8,175.3912908,0,0,0,0,0,94,-98.94615513,8,60.22850124,26.95131195,0,1.696423017
1977,SBDL74,1749,5,JP,0.001063094,5.773927393,0.330049261,0,2.638880249,2.8,0.948,6,0,0,0,0,94,33.47303559,8,174.4488336,0,0,0,0,0,94,-98.77093008,8,59.78666849,27.15235656,0,2.638880249
1977,TYCORO77,1751,1,JP,0.003411075,5.615511551,0.282238443,0,3.392846034,3.6,1.023,6,2,0.735342556,0,3.958320373,92,32.78550385,8,169.7365474,2,-2.001584809,0,1.483874689,0.209432316,92,-96.61285561,8,58.05147937,26.86678398,12,3.392846034
1977,VWRABB77,1753,7,EU,0.002166329,7.118811881,0.211453744,0,3.675583204,3.9,0.9984,6,5,1.730282252,0,11.12099533,89,31.86134886,8,162.2911353,5,-5.374716338,0,4.236344,0.422234376,89,-92.9509781,8,55.21896735,26.67832269,30,3.675583204
1977,TYCORO77,1754,1,JP,0.000661042,7.143564356,0.359848485,0,1.979160187,2.1,1.1072,6,2,0.657732514,0,5.372006221,92,32.78550385,8,169.7365474,2,-2.244515621,0,2.02287119,0.130337498,92,-96.61285561,8,58.05147937,26.86678398,12,1.979160187
1977,TYCELI71,1755,1,JP,0.002153282,7.391089109,0.375494071,0,1.979160187,2.1,1.1136,6,2,0.642086928,0,5.372006221,92,32.78550385,8,169.7365474,2,-2.287075235,0,2.02287119,0.124573793,92,-96.61285561,8,58.05147937,26.86678398,12,1.979160187
1977,VWBEET74,1756,7,EU,0.000253124,6.103960396,0.241469816,0,2.167651633,2.3,0.976,6,5,1.700266181,0,12.62892691,89,31.86134886,8,162.2911353,5,-5.507454546,0,4.76441143,0.444925788,89,-92.9509781,8,55.21896735,26.67832269,30,2.167651633
1977,VWDASH74,1758,7,EU,0.000340089,9.074257426,0.364485981,0,2.261897356,2.4,1.1072,6,5,1.577250015,0,12.53468118,89,31.86134886,8,162.2911353,5,-5.919198156,0,4.721851815,0.318798789,89,-92.9509781,8,55.21896735,26.67832269,30,2.261897356
1977,VWSCIR76,1759,7,EU,0.000326003,8.737623762,0.376059322,0,2.733125972,2.9,0.9984,6,5,1.565676675,0,12.06345257,89,31.86134886,8,162.2911353,5,-5.950456967,0,4.532609816,0.422234376,89,-92.9509781,8,55.21896735,26.67832269,30,2.733125972
1977,VV24475,1760,6,EU,0.000148205,11.37788779,0.343630684,0,1.696423017,1.8,1.2931,6,1,0.38869258,0,1.413685848,93,33.07076159,8,173.977605,1,-0.944966532,0,0.405465108,0.257042436,93,-97.86628912,8,59.82303613,26.58487092,6,1.696423017
1977,VVGL2677,1761,6,EU,0.000124004,16.24587459,0.38869258,0,1.413685848,1.5,1.2931,6,1,0.343630684,0,1.696423017,93,33.07076159,8,173.977605,1,-1.068187792,0,0.587786665,0.257042436,93,-97.86628912,8,59.82303613,26.58487092,6,1.413685848
1978,AMGREM77,976,15,US,0.000315712,5.811349693,0.312989045,0,2.140895522,2.2,1.2024,7,3,0.894684352,0,5.254925373,91,33.29406485,9,176.8185075,3,-3.634877713,0,1.750937475,1.06423762,91,-93.41972782,9,59.14608605,25.00126254,21,2.140895522
1978,AMCONC78,978,15,US,0.001500621,5.903374233,0.290416263,0,1.946268657,2,1.3248,7,3,0.917257134,0,5.449552239,91,33.29406485,9,176.8185075,3,-3.560024806,0,1.846247655,0.967295675,91,-93.41972782,9,59.14608605,25.00126254,21,1.946268657
1978,AMPACE75,980,15,US,0.000269119,6.208588957,0.281513919,0,1.751641791,1.8,1.3321,7,3,0.926159478,0,5.644179104,91,33.29406485,9,176.8185075,3,-3.528891415,0,1.95160817,0.961800535,91,-93.41972782,9,59.14608605,25.00126254,21,1.751641791
1978,AMMATA78,984,15,US,0.000122475,7.437116564,0.322754169,0,1.557014925,1.6,1.6425,7,3,0.884919228,0,5.83880597,91,33.29406485,9,176.8185075,3,-3.665600468,0,2.069391206,0.752337708,91,-93.41972782,9,59.14608605,25.00126254,21,1.557014925
1978,BKSKYH75,986,19,US,0.000287353,6.358895706,0.392083645,0,1.557014925,1.6,1.188,7,27,9.760916481,2,44.86149254,67,24.34873812,7,137.7958209,27,-27.75556961,2,13.90855787,10.37998574,67,-69.52434292,7,47.30691939,15.69756276,189,1.557014925
1978,BKSKYL75,987,19,US,0.001266197,6.319018405,0.324675325,0,1.751641791,1.8,1.4673,7,27,9.8283248,2,44.66686567,67,24.34873812,7,137.7958209,27,-27.5669201,2,13.79077484,10.16883298,67,-69.52434292,7,47.30691939,15.69756276,189,1.751641791
1978,BKCNTS78,989,19,US,0.004181508,6.932515337,0.348374253,0,1.848955224,1.9,1.4308,7,27,9.804625872,2,44.56955224,67,24.34873812,7,137.7958209,27,-27.63737176,2,13.73670762,10.19402323,67,-69.52434292,7,47.30691939,15.69756276,189,1.848955224
1978,BKLSAB76,994,19,US,0.002462356,8.490797546,0.305321314,0,1.654328358,1.7,1.7082,7,27,9.847678811,2,44.7641791,67,24.34873812,7,137.7958209,27,-27.50545913,2,13.84793325,10.01681677,67,-69.52434292,7,47.30691939,15.69756276,189,1.654328358
1978,BKELCT77,997,19,US,0.001573839,11.39723926,0.415549598,0,1.459701493,1.5,1.7394,7,27,9.737450527,2,44.95880597,67,24.34873812,7,137.7958209,27,-27.81369639,2,13.97309639,9.998716732,67,-69.52434292,7,47.30691939,15.69756276,189,1.459701493
1978,BKRIVE77,998,19,US,0.000333027,14.14723926,0.418805728,0,1.459701493,1.5,1.7082,7,27,9.734194397,2,44.95880597,67,24.34873812,7,137.7958209,27,-27.82150157,2,13.97309639,10.01681677,67,-69.52434292,7,47.30691939,15.69756276,189,1.459701493
1978,CDSEVI76,999,19,US,0.000720561,22.56134969,0.406795884,1,1.36238806,1.4,1.4688,7,27,9.746204241,1,45.0561194,67,24.34873812,7,137.7958209,27,-27.79240596,1,14.04208927,10.16781122,67,-69.52434292,7,47.30691939,15.69756276,189,1.36238806
1978,CDELDR75,1002,19,US,0.000598306,19.01993865,0.366897676,1,0.973134328,1,1.792,7,27,9.786102449,1,45.44537313,67,24.34873812,7,137.7958209,27,-27.68917742,1,14.3785615,9.968924644,67,-69.52434292,7,47.30691939,15.69756276,189,0.973134328
1978,CVCHEV78,1004,19,US,0.003195241,5.773006135,0.30958231,0,2.919402985,3,1.0106,7,27,9.843417815,2,43.49910448,67,24.34873812,7,137.7958209,27,-27.51931842,2,13.27994921,10.54171274,67,-69.52434292,7,47.30691939,15.69756276,189,2.919402985
1978,CVNOVA76,1005,19,US,0.003209802,5.792944785,0.346675071,0,1.751641791,1.8,1.4381,7,27,9.806325054,2,44.66686567,67,24.34873812,7,137.7958209,27,-27.63248236,2,13.79077484,10.18893416,67,-69.52434292,7,47.30691939,15.69756276,189,1.751641791
1978,CVMONZ77,1007,19,US,0.002044834,5.570552147,0.334821429,0,1.848955224,1.9,1.1748,7,27,9.818178696,2,44.56955224,67,24.34873812,7,137.7958209,27,-27.59769176,2,13.73670762,10.39115904,67,-69.52434292,7,47.30691939,15.69756276,189,1.848955224
1978,CVMALI78,1010,19,US,0.004838019,6.562883436,0.316034597,0,1.848955224,1.9,1.3896,7,27,9.836965528,2,44.56955224,67,24.34873812,7,137.7958209,27,-27.53994611,2,13.73670762,10.22324102,67,-69.52434292,7,47.30691939,15.69756276,189,1.848955224
1978,CVCAMA75,1013,19,US,0.003364813,6.76993865,0.333333333,0,1.751641791,1.8,1.485,7,27,9.819666792,2,44.66686567,67,24.34873812,7,137.7958209,27,-27.59323741,2,13.79077484,10.15684219,67,-69.52434292,7,47.30691939,15.69756276,189,1.751641791
1978,CVMNTC78,1015,19,US,0.004591465,7.338957055,0.345394737,0,1.557014925,1.6,1.4472,7,27,9.807605388,2,44.86149254,67,24.34873812,7,137.7958209,27,-27.62878234,2,13.90855787,10.1826263,67,-69.52434292,7,47.30691939,15.69756276,189,1.557014925
1978,CVCORV78,1023,19,US,0.000546321,14.79294479,0.54395766,0,1.36238806,1.4,1.2834,7,27,9.609042466,2,45.0561194,67,24.34873812,7,137.7958209,27,-28.08296583,2,14.04208927,10.30274415,67,-69.52434292,7,47.30691939,15.69756276,189,1.36238806
1978,CRLEBA78,1024,16,US,0.001623665,7.760736196,0.323529412,0,1.654328358,1.7,1.5318,7,13,4.580487128,0,27.83164179,81,29.5977217,9,154.7283582,13,-13.65219733,0,9.634227442,4.0857581,81,-83.43553004,9,51.5206252,21.73761811,91,1.654328358
1978,CRCORD78,1026,16,US,0.001363533,8.912576687,0.385572139,0,1.36238806,1.4,1.6848,7,13,4.518444401,0,28.12358209,81,29.5977217,9,154.7283582,13,-13.82763561,0,9.828383456,3.990554752,81,-83.43553004,9,51.5206252,21.73761811,91,1.36238806
1978,CRNEWP72,1027,16,US,0.000877952,9.030674847,0.426008969,0,1.070447761,1.1,1.824,7,13,4.478007571,0,28.41552239,81,29.5977217,9,154.7283582,13,-13.9273677,0,10.06954551,3.911169723,81,-83.43553004,9,51.5206252,21.73761811,91,1.070447761
1978,DGOMNI78,1029,16,US,0.001157339,6.098159509,0.34965035,0,2.432835821,2.5,1.1055,7,13,4.55436619,0,27.05313433,81,29.5977217,9,154.7283582,13,-13.72984095,0,9.248564961,4.411903893,81,-83.43553004,9,51.5206252,21.73761811,91,2.432835821
1978,DGCOLT72,1030,16,US,0.000569844,6.377300613,0.379146919,0,3.308656716,3.4,0.9943,7,13,4.524869621,0,26.17731343,81,29.5977217,9,154.7283582,13,-13.81083108,0,8.941080261,4.517917921,81,-83.43553004,9,51.5206252,21.73761811,91,3.308656716
1978,DGASPE76,1033,16,US,0.002034243,5.998466258,0.31496063,0,1.946268657,2,1.4948,7,13,4.58905591,0,27.53970149,81,29.5977217,9,154.7283582,13,-13.62535495,0,9.471708512,4.110209196,81,-83.43553004,9,51.5206252,21.73761811,91,1.946268657
1978,DGMONA77,1036,16,US,0.00048615,6.662576687,0.30261348,0,1.654328358,1.7,1.7004,7,13,4.60140306,0,27.83164179,81,29.5977217,9,154.7283582,13,-13.58536365,0,9.634227442,3.981338097,81,-83.43553004,9,51.5206252,21.73761811,91,1.654328358
1978,DGCHLN78,1040,16,US,0.000230506,9.280674847,0.328542094,0,2.822089552,2.9,1.2144,7,13,4.575474446,0,26.6638806,81,29.5977217,9,154.7283582,13,-13.66757227,0,9.100144956,4.317951487,81,-83.43553004,9,51.5206252,21.73761811,91,2.822089552
1978,DGDIPL78,1041,16,US,0.000784379,7.955521472,0.317460317,0,1.654328358,1.7,1.5318,7,13,4.586556223,0,27.83164179,81,29.5977217,9,154.7283582,13,-13.63326013,0,9.634227442,4.0857581,81,-83.43553004,9,51.5206252,21.73761811,91,1.654328358
1978,FDFIES78,1043,18,US,0.000984676,6.351226994,0.39192399,0,3.308656716,3.4,0.9176,7,14,4.827965414,3,25.39880597,80,29.28184884,6,155.5068657,14,-14.9251331,3,8.288675269,5.875942715,80,-82.35437216,6,52.17303019,20.45987072,98,3.308656716
1978,FDPINT76,1044,18,US,0.002170956,4.814417178,0.379146919,0,2.432835821,2.5,1.19,7,14,4.840742485,3,26.27462687,80,29.28184884,6,155.5068657,14,-14.89198896,3,8.596159969,5.615995694,80,-82.35437216,6,52.17303019,20.45987072,98,2.432835821
1978,FDFRMO78,1047,18,US,0.005247381,5.690184049,0.337164751,0,2.238208955,2.3,1.3774,7,14,4.882724653,3,26.46925373,80,29.28184884,6,155.5068657,14,-14.77463686,3,8.679541578,5.469751337,80,-82.35437216,6,52.17303019,20.45987072,98,2.238208955
1978,FDMUST74,1050,18,US,0.002583215,5.865030675,0.337423313,0,2.238208955,2.3,1.2425,7,14,4.882466091,3,26.46925373,80,29.28184884,6,155.5068657,14,-14.77540344,3,8.679541578,5.572823522,80,-82.35437216,6,52.17303019,20.45987072,98,2.238208955
1978,FDGRNA77,1053,18,US,0.002832355,6.733128834,0.31069827,0,2.04358209,2.1,1.4652,7,14,4.909191134,3,26.6638806,80,29.28184884,6,155.5068657,14,-14.69288743,3,8.770513356,5.407957249,80,-82.35437216,6,52.17303019,20.45987072,98,2.04358209
1978,FDLTDI78,1055,18,US,0.001796806,8.009202454,0.34607438,0,1.459701493,1.5,1.738,7,14,4.873815024,3,27.24776119,80,29.28184884,6,155.5068657,14,-14.8007189,3,9.106985592,5.237213975,80,-82.35437216,6,52.17303019,20.45987072,98,1.459701493
1978,FDTHNB77,1057,18,US,0.003936765,8.432515337,0.342974149,0,1.459701493,1.5,1.7064,7,14,4.876915255,3,27.24776119,80,29.28184884,6,155.5068657,14,-14.79172025,3,9.106985592,5.255563113,80,-82.35437216,6,52.17303019,20.45987072,98,1.459701493
1978,LCVERS77,1058,18,US,0.000203634,19.21625767,0.353817505,1,1.557014925,1.6,1.5075,7,14,4.8660719,2,27.15044776,80,29.28184884,6,155.5068657,14,-14.82284643,2,9.042447071,5.379496352,80,-82.35437216,6,52.17303019,20.45987072,98,1.557014925
1978,LCCONT77,1059,18,US,0.001254481,15.94478528,0.356223176,1,1.265074627,1.3,1.864,7,14,4.863666228,2,27.44238806,80,29.28184884,6,155.5068657,14,-14.82962261,2,9.250086436,5.167224285,80,-82.35437216,6,52.17303019,20.45987072,98,1.265074627
1978,LCMARK77,1060,18,US,0.000979322,18.89263804,0.363477118,1,1.265074627,1.3,1.848,7,14,4.856412286,2,27.44238806,80,29.28184884,6,155.5068657,14,-14.84978153,2,9.250086436,5.175845028,80,-82.35437216,6,52.17303019,20.45987072,98,1.265074627
1978,MCBOBC76,1061,18,US,0.000390547,5.874233129,0.36835496,0,2.432835821,2.5,1.19,7,14,4.851534444,3,26.27462687,80,29.28184884,6,155.5068657,14,-14.86311222,3,8.596159969,5.615995694,80,-82.35437216,6,52.17303019,20.45987072,98,2.432835821
1978,MCZEPH78,1064,18,US,0.001561891,5.924846626,0.336648814,0,2.238208955,2.3,1.3968,7,14,4.88324059,3,26.46925373,80,29.28184884,6,155.5068657,14,-14.77310547,3,8.679541578,5.455765095,80,-82.35437216,6,52.17303019,20.45987072,98,2.238208955
1978,MCMONA77,1068,18,US,0.00101932,6.835889571,0.312701483,0,2.04358209,2.1,1.4652,7,14,4.907187921,3,26.6638806,80,29.28184884,6,155.5068657,14,-14.69931418,3,8.770513356,5.407957249,80,-82.35437216,6,52.17303019,20.45987072,98,2.04358209
1978,MCCOUG77,1070,18,US,0.002520859,7.943251534,0.348232848,0,1.459701493,1.5,1.738,7,14,4.871656556,3,27.24776119,80,29.28184884,6,155.5068657,14,-14.80693654,3,9.106985592,5.237213975,80,-82.35437216,6,52.17303019,20.45987072,98,1.459701493
1978,MCMARQ78,1071,18,US,0.001767994,9.124233129,0.335027726,0,1.265074627,1.3,1.832,7,14,4.884861678,3,27.44238806,80,29.28184884,6,155.5068657,14,-14.76827847,3,9.250086436,5.184540735,80,-82.35437216,6,52.17303019,20.45987072,98,1.265074627
1978,ODSTRF78,1072,19,US,0.000237308,6.280674847,0.376884422,0,1.557014925,1.6,1.188,7,27,9.776115703,2,44.86149254,67,24.34873812,7,137.7958209,27,-27.71603298,2,13.90855787,10.37998574,67,-69.52434292,7,47.30691939,15.69756276,189,1.557014925
1978,ODOMEG73,1075,19,US,0.000554248,6.279141104,0.334075724,0,1.557014925,1.6,1.46,7,27,9.818924401,2,44.86149254,67,24.34873812,7,137.7958209,27,-27.5954621,2,13.90855787,10.17382052,67,-69.52434292,7,47.30691939,15.69756276,189,1.557014925
1978,ODCUTL75,1077,19,US,0.006728036,6.967791411,0.342019544,0,1.557014925,1.6,1.4184,7,27,9.810980581,2,44.86149254,67,24.34873812,7,137.7958209,27,-27.6189623,2,13.90855787,10.20272748,67,-69.52434292,7,47.30691939,15.69756276,189,1.557014925
1978,ODDELT77,1080,19,US,0.00353529,8.641104294,0.304436068,0,1.654328358,1.7,1.6786,7,27,9.848564057,2,44.7641791,67,24.34873812,7,137.7958209,27,-27.50255553,2,13.84793325,10.03429685,67,-69.52434292,7,47.30691939,15.69756276,189,1.654328358
1978,OD9878,1084,19,US,0.001596159,11.27453988,0.446780552,0,1.459701493,1.5,1.7017,7,27,9.706219573,2,44.95880597,67,24.34873812,7,137.7958209,27,-27.88616196,2,13.97309639,10.02062921,67,-69.52434292,7,47.30691939,15.69756276,189,1.459701493
1978,ODTORN78,1085,19,US,0.000362589,14.43558282,0.410899654,0,1.265074627,1.3,1.824,7,27,9.742100471,2,45.15343284,67,24.34873812,7,137.7958209,27,-27.80244345,2,14.11619724,9.951225067,67,-69.52434292,7,47.30691939,15.69756276,189,1.265074627
1978,PLHORI78,1086,16,US,0.001538769,6.098159509,0.34965035,0,2.238208955,2.3,1.1055,7,13,4.55436619,0,27.24776119,81,29.5977217,9,154.7283582,13,-13.72984095,0,9.33194657,4.411903893,81,-83.43553004,9,51.5206252,21.73761811,91,2.238208955
1978,PLARRO76,1087,16,US,0.00034689,6.450920245,0.381609195,0,2.822089552,2.9,1.0752,7,13,4.522407345,0,26.6638806,81,29.5977217,9,154.7283582,13,-13.81730434,0,9.100144956,4.439694924,81,-83.43553004,9,51.5206252,21.73761811,91,2.822089552
1978,PLVOLA76,1089,16,US,0.002717251,5.98006135,0.31496063,0,1.946268657,2,1.4948,7,13,4.58905591,0,27.53970149,81,29.5977217,9,154.7283582,13,-13.62535495,0,9.471708512,4.110209196,81,-83.43553004,9,51.5206252,21.73761811,91,1.946268657
1978,PLSAPO78,1092,16,US,0.000151778,9.335889571,0.427698574,0,2.822089552,2.9,1.2328,7,13,4.476317966,0,26.6638806,81,29.5977217,9,154.7283582,13,-13.93132598,0,9.100144956,4.302913609,81,-83.43553004,9,51.5206252,21.73761811,91,2.822089552
1978,PLFURY77,1093,16,US,0.000793457,6.634969325,0.30261348,0,1.751641791,1.8,1.7004,7,13,4.60140306,0,27.73432836,81,29.5977217,9,154.7283582,13,-13.58536365,0,9.577069028,3.981338097,81,-83.43553004,9,51.5206252,21.73761811,91,1.751641791
1978,PTSUNB77,1096,19,US,0.001169507,5.506134969,0.31930879,0,2.335522388,2.4,1.1748,7,27,9.833691335,2,44.08298507,67,24.34873812,7,137.7958209,27,-27.55025305,2,13.50309277,10.39115904,67,-69.52434292,7,47.30691939,15.69756276,189,2.335522388
1978,PTPHOE77,1098,19,US,0.000753653,6.122699387,0.331334806,0,1.557014925,1.6,1.5096,7,27,9.821665319,2,44.86149254,67,24.34873812,7,137.7958209,27,-27.58722378,2,13.90855787,10.14041224,67,-69.52434292,7,47.30691939,15.69756276,189,1.557014925
1978,PTLEMA72,1101,19,US,0.001616708,6.920245399,0.344601247,0,1.557014925,1.6,1.4527,7,27,9.808398878,2,44.86149254,67,24.34873812,7,137.7958209,27,-27.62648236,2,13.90855787,10.17883306,67,-69.52434292,7,47.30691939,15.69756276,189,1.557014925
1978,OD9878,1102,19,US,0.001596159,12.47852761,0.315374507,0,2.04358209,2.1,1.7017,7,27,9.837625618,2,44.37492537,67,24.34873812,7,137.7958209,27,-27.53785526,2,13.63662416,10.02062921,67,-69.52434292,7,47.30691939,15.69756276,189,2.04358209
1978,PTLEMA78,1103,19,US,0.001616708,7.165644172,0.45770202,0,1.654328358,1.7,1.4527,7,27,9.695298105,2,44.7641791,67,24.34873812,7,137.7958209,27,-27.91031278,2,13.84793325,10.17883306,67,-69.52434292,7,47.30691939,15.69756276,189,1.654328358
1978,PTFIRB72,1105,19,US,0.002433881,7.044478528,0.322679779,0,1.557014925,1.6,1.4578,7,27,9.830320346,2,44.86149254,67,24.34873812,7,137.7958209,27,-27.56075485,2,13.90855787,10.17532851,67,-69.52434292,7,47.30691939,15.69756276,189,1.557014925
1978,PTGRNP78,1111,19,US,0.002899198,7.484662577,0.338600451,0,1.557014925,1.6,1.4746,7,27,9.814399674,2,44.86149254,67,24.34873812,7,137.7958209,27,-27.60891522,2,13.90855787,10.16387019,67,-69.52434292,7,47.30691939,15.69756276,189,1.557014925
1978,AD500078,1764,7,EU,0.000268473,13.46625767,0.397990726,0,1.459701493,1.5,1.33,7,5,1.705766858,0,11.48298507,89,32.39798066,9,171.2716418,5,-5.470072627,0,4.279557768,0.144676643,89,-91.82479342,9,57.00045801,25.81996413,35,1.459701493
1978,ADFOX75,1765,7,EU,0.000253252,9.36196319,0.378640777,0,2.238208955,2.3,1.0899,7,5,1.725116807,0,10.70447761,89,32.39798066,9,171.2716418,5,-5.420231859,0,3.852113753,0.343769636,89,-91.82479342,9,57.00045801,25.81996413,35,2.238208955
1978,BW733I78,1767,8,EU,2.11E-05,32.76840491,0.465789474,1,1.36238806,1.4,1.4058,7,0,0,0,0,94,34.03594877,8,182.8519403,0,0,0,0,0,94,-97.4521711,8,61.34900865,25.90921318,0,1.36238806
1978,DTB21077,1768,2,JP,0.001730053,6.40797546,0.416883794,0,3.503283582,3.6,0.9943,7,3,1.47359557,0,6.714626866,91,32.61125888,9,173.9964179,3,-2.184208128,0,2.415913778,0.188725065,91,-95.15703672,9,57.98863327,26.06681096,21,3.503283582
1978,DT51078,1769,2,JP,0.000747782,7.604294479,0.486295314,0,2.432835821,2.5,1.071,7,3,1.40418405,0,7.785074627,91,32.61125888,9,173.9964179,3,-2.338216699,0,2.780556892,0.114415967,91,-95.15703672,9,57.98863327,26.06681096,21,2.432835821
1978,DTF10S77,1770,2,JP,0.000361037,6.622699387,0.383141762,0,2.724776119,2.8,0.948,7,3,1.507337601,0,7.493134328,91,32.61125888,9,173.9964179,3,-2.099805675,0,2.667228207,0.236409535,91,-95.15703672,9,57.98863327,26.06681096,21,2.724776119
1978,DTG81078,1771,2,JP,0.000276102,11.13190184,0.604158494,0,1.557014925,1.6,1.1895,7,3,1.28632087,0,8.660895522,91,32.61125888,9,173.9964179,3,-2.555237188,0,3.226843995,0.009475708,91,-95.15703672,9,57.98863327,26.06681096,21,1.557014925
